x1,x2
0.80322456,-7.469891
0.08922059,-4.803506
-1.0,-4.0
2.8316655,0.45404884
1.4142135,-1.4142135
3.8266559,-0.32665586
3.369924,0.29674256
8.049692,-0.04969139
4.74764,-0.54764044
2.7862997,-0.11963304
2.7389967,-0.4056635
9.368912,-0.035578728
0.7851442,-4.585144
14.965435,0.534565
0.76556444,-3.2655644
2.1442432,-0.31091
-0.31273863,-2.1317058
7.6979017,0.5520985
0.7180087,-2.9402308
5.656547,0.17678642
-0.2984379,-6.7015624
16.185352,-0.18535233
-1.0,-1.25
0.41948128,-11.919481
13.928204,0.071796894
-0.6528018,-8.6805315
31.064383,-0.06438255
4.5422907,-0.09784593
1.0985435,-5.7652106
-0.73030376,-10.269696
6.7832947,-0.38329467
0.26420483,-5.407062
-0.38796318,-3.7231479
2.0,-3.3333333
3.7795131,0.22048695
4.0,-2.5
0.6633309,-4.0919023
-0.33908725,-5.1609125
0.3306656,-5.6163797
0.09901937,-10.099019
3.8784418,0.34378073
0.4,-7.0
10.0,-0.25
4.7305593,-0.3019878
5.568659,-0.5686588
2.2546184,0.31680998
3.3722813,-2.3722813
3.369924,0.29674256
8.961366,0.371967
5.971287,0.19537957
0.84838593,-1.4733859
3.9010131,-0.32958466
0.18445604,-4.5177894
-0.31447873,-4.542664
0.7047192,-1.419005
-0.41191256,-3.3380876
2.6894934,-0.5783824
3.1040497,-0.60404956
4.0847697,0.6295162
9.4319315,0.3180685
0.64971256,-3.078284
8.058422,-0.5584221
6.314494,0.4355061
1.6666666,1.5
0.15941477,-9.409414
0.25,-2.0
0.8744918,-2.5411584
-0.5,-5.5
17.326859,0.17314148
0.20997505,-3.8099751
-0.5334828,-7.9665174
-0.381966,-2.618034
0.09016991,-11.09017
2.791288,-1.7912879
3.273235,0.56009835
1.932104,-1.682104
16.120335,-0.6203346
2.282247,-0.65724695
-0.1608083,-3.5534775
-0.17425807,-3.825742
0.48834682,-4.863347
0.4178238,-5.5844903
0.7247449,-1.7247449
5.6586227,0.14137706
0.0,-11.333333
2.2807765,0.21922362
-0.05413246,-36.94587
7.5587564,-0.15875626
1.3452079,-3.345208
-0.4416125,-3.5583875
0.26836205,-16.768362
-0.48533216,-6.181334
1.808143,-1.4748096
0.1483315,-1.3483315
2.7207592,0.61257416
7.287594,0.04573981
-0.1028347,-38.897163
18.67878,0.3212204
4.0276084,-0.5276084
0.11725044,-5.1172504
-0.29190087,-7.7080994
2.0,0.75
14.0,0.0
-0.048632726,-2.2847006
0.3200956,-4.4629526
1.8685172,-0.5351838
4.0977697,-0.3834839
3.291288,-1.2912879
0.7941493,-2.2385936
1.0,0.375
6.415476,0.58452415
3.4028964,-0.5457536
0.4813788,-2.8563788
0.92782736,-5.9278274
2.350781,-0.8507811
0.53186905,-5.1032977
-0.71611786,-6.283882
4.0,-2.0
-0.26076058,-2.7392392
1.1153011,-4.7819676
0.4014387,-27.40144
17.458237,-0.4582367
4.791288,0.20871219
0.42214426,-5.9221444
-0.02646327,-4.7235365
0.62939805,-5.296065
12.413888,-0.08055496
14.373863,0.6261363
2.8962312,0.2466259
0.34057283,-7.340573
0.27165747,-5.5216575
-0.7670717,-11.732928
2.6120367,-0.7231479
1.9067178,-1.5733844
4.057935,0.16428715
0.69033885,-3.4403389
8.592676,0.40732384
5.0430746,0.356925
-0.07335005,-2.7266498
-0.36754447,-1.6324555
-0.51196617,-2.821367
-0.17425807,-3.825742
-0.3050666,-8.194933
0.94355965,-2.5435596
0.10977236,-9.109773
1.8279345,0.54706556
-0.3040727,-6.0292606
3.7078786,-0.10787849
2.0,0.25
6.4641013,-0.46410146
13.457184,-0.12384987
-0.6370799,-1.9184756
0.032059193,-5.198726
3.7413588,0.13364124
-0.16319592,-8.170137
10.524938,0.47506237
4.1435676,-0.64356774
0.57839584,-34.578396
19.82344,0.1765585
0.2912879,-4.291288
7.192582,1.8074176
6.7874756,0.4125246
0.27050972,-33.270508
-0.27335006,-2.9266498
2.117265,0.104957156
-1.25,-2.0
28.282856,-0.28285694
3.1456833,0.2543168
-0.13118267,-22.868816
9.21699,-0.21699047
0.47271267,-6.0441413
10.85535,-0.52201587
8.381781,-0.38178062
0.5,-7.0
3.2184513,-0.051784676
1.3561072,-1.1061072
2.539072,-1.339072
1.2905694,-0.29056942
0.097167544,-3.430501
0.21824586,-1.7182459
1.3333334,-2.0
3.054886,-1.5548861
18.028526,0.47147465
-0.4174242,-9.582576
0.03974724,-6.289747
-0.6666667,-3.0
6.0269094,-0.19357617
5.508322,-0.50832176
2.8042476,0.44575238
6.3027754,2.6972244
3.7320507,0.26794925
-0.22967052,-21.770329
1.0935705,-4.3435707
2.9610722,-0.2110722
-1.0,-1.2857143
-0.78474957,-2.5485837
11.431391,0.5686097
4.4735365,-0.22353673
5.6072197,0.05944729
27.54457,-0.5445719
5.129956,-0.1299556
38.209373,-0.20937347
-0.2243805,-5.942286
0.55297023,-4.219637
0.4420495,-12.442049
11.91608,0.08392
-0.16148353,-1.2385164
10.070889,0.59577656
-0.6339746,-2.3660254
0.4582367,-17.458237
-0.5096261,-9.157041
21.328205,-0.32820415
0.88548934,-2.7426322
0.21958494,-7.969585
0.5874754,-5.7874756
17.124039,0.8759613
4.0429177,0.67136806
7.570714,0.42928576
-0.44802952,-24.551971
-0.5,-13.0
4.44949,-0.4494898
0.4740683,-9.140735
-0.32626665,-2.2987332
0.4665172,-6.9665174
5.6558948,-0.22732298
0.8555976,-2.0778198
4.0847697,0.6295162
1.0,0.75
6.391165,-0.39116502
-0.38196602,-2.6180341
1.0,-1.375
0.537749,-10.537749
4.5413814,-1.5413814
9.610799,-0.2774655
8.292649,-0.54264927
-0.28348485,-2.1165152
0.19235516,-31.192356
4.510394,-0.3103941
0.49193382,-30.491934
-0.36451054,-6.0354896
0.6735339,-7.423534
4.59411,0.07255665
0.7473402,-22.747341
7.415651,0.58434963
-0.87109756,-4.8789024
-0.7815487,-4.0517845
0.56722313,-4.281509
4.7025623,0.79743755
1.7873367,-1.3587654
0.7008772,-10.700877
2.4806247,-0.08062486
-0.28175414,-2.218246
0.36992413,-2.7032576
-0.24195218,-4.133048
-0.7768891,-7.723111
0.20525773,-4.8719244
3.7777777,0.0
6.7345567,-0.5345562
7.265986,0.73401356
6.0441413,-0.47271267
3.5700274,-0.07002747
2.4357817,0.16421834
-0.28376675,-31.716232
0.17629957,-9.9263
0.58386064,-3.8060827
0.63213134,-3.7571313
0.18729305,-18.687294
5.5237026,0.22629738
2.5165389,0.34060383
0.0,-14.5
9.8735,-0.54016656
0.54931897,-3.1207478
-1.2041683,-10.795832
0.5862522,-25.586252
-0.41361937,-7.2530475
0.8164966,-0.8164966
0.30144215,-6.6347756
-0.4808539,-4.8524795
3.6115556,0.13844454
0.45293444,-0.82793444
-0.57078236,-11.095883
2.1606913,0.61708647
10.594389,-0.09438944
-0.36793995,-9.965393
3.3146992,0.35196766
-0.07294905,-3.427051
23.532562,0.46743774
0.6942542,-3.360921
-0.16428715,-4.057935
0.23973675,-5.839737
-0.07294905,-3.427051
3.4285715,0.0
3.427051,0.07294905
10.656855,-0.65685415
17.733093,-0.7330923
5.278999,0.22100146
0.0,-3.8333333
3.2336257,-0.5669591
10.282594,-0.6159274
2.2655644,-1.7655644
-0.4100252,-4.389975
8.604508,-0.2711757
-0.41159663,-2.6995146
-0.037139416,-13.46286
35.804493,0.19550705
0.20693064,-8.45693
1.2464249,-2.246425
3.7854273,-0.66042733
1.5681541,-2.1681542
3.350781,0.14921892
0.47432518,-18.974325
-0.0750494,-1.4805062
0.34719816,-7.680532
4.8929267,-1.2262598
4.56348,-0.56347984
5.872564,-0.53923064
1.6301993,-1.3801993
0.3949132,-11.394913
10.970512,-0.30384508
4.160247,-0.16024685
-0.6173172,-3.2398257
0.5225881,-3.1892548
-0.51564026,-16.48436
5.6533117,-2.6533117
31.032225,-0.032224655
-0.75,-2.0
0.13847423,-4.5134745
-0.6522552,-3.2366338
0.35880327,-3.4838033
7.570714,0.42928576
2.0,-1.6666666
6.0,-1.0
-0.08236449,-5.2033496
0.38495827,-16.884958
0.5894542,-5.089454
7.6055512,0.39444876
2.6120367,-0.7231479
0.7807764,-1.2807764
6.3878565,-0.18785629
-0.1674682,-5.1182456
-0.48750782,-20.512493
0.13807116,-0.8047378
12.519707,-0.18637276
2.0696938,-0.8696939
-0.75,-2.5
2.3574176,-1.3574175
8.381781,-0.38178062
1.0927787,-2.5927787
0.05472374,-3.6547236
2.8708286,-0.87082875
-0.08546366,-3.3431077
1.6019791,-1.7686458
6.537291,-0.2039582
2.2197063,-0.8447063
1.8471271,-0.18046045
0.48835945,-10.238359
-0.31885433,-15.681146
8.271175,-0.60450906
0.33333334,-4.6666665
1.4253905,-0.17539054
0.4085405,-4.2835407
-0.134266,-3.3101785
0.0,-11.666667
6.6227827,-0.4227829
-0.6482048,-6.6851287
2.5,-1.0
0.815073,-9.815073
4.6055512,-2.6055512
2.9049876,0.8950125
0.3722813,-5.372281
-0.10645628,-9.393543
-0.48338857,-5.5166116
0.058225315,-5.7248917
9.830952,-1.8309517
1.6953306,-0.9175528
3.0341609,-0.65916085
7.884181,-0.634181
0.5155495,-2.7155495
-0.3528191,-3.897181
0.2874342,-2.0874343
4.384022,-0.05068906
5.344064,0.15593624
1.0,0.75
8.5667925,-0.23345947
0.6903086,-2.6903088
3.5932846,-0.3710626
1.5130948,-1.2273805
0.9431893,-1.5146179
3.8155217,-0.06552184
0.5155795,-4.8489127
-0.35906982,-7.24093
6.915476,1.0845242
2.5564659,-0.156466
1.3587654,-1.7873367
0.056865692,-11.723533
-0.49139717,-4.6514597
4.108495,-0.60849524
-0.032427598,-6.1675725
9.076252,0.25708103
1.091639,-1.4249724
12.11887,-0.6188698
5.598449,-0.84844923
4.287537,0.0874629
2.957738,0.042262077
2.6329932,-0.6329932
1.156466,-1.556466
-0.4239664,-7.0760336
23.789825,0.2101736
0.82518387,-2.5751839
-0.4093327,-3.257334
1.625,0.0
-0.20494503,-3.795055
-0.6268568,-9.03981
0.6666667,-2.3333333
-0.4350222,-3.0649776
2.647181,-0.8971809
0.0,-4.75
-0.29504108,-9.038292
0.16891776,-3.9466956
7.829708,0.17029159
5.0,0.75
0.108082496,-3.9652252
17.289198,-0.28919792
3.692701,-0.0677011
5.309401,0.69059896
4.326656,0.17334414
4.57278,-0.4616691
-0.2,-7.0
1.5891973,1.1885805
0.26195103,-3.8175066
5.634205,0.53246194
3.6255841,-0.19701263
34.711914,0.28808594
-0.5139648,-3.057464
1.239089,-1.614089
-0.443534,-3.156466
1.8571428,1.0
2.4494898,-2.4494898
3.7873366,0.6412347
5.264205,-0.407062
-0.24537516,-4.754625
0.11684418,-17.116844
11.656855,0.34314585
7.5863805,0.7469527
15.435213,0.06478691
5.1794496,0.82055044
0.21376038,-5.6137605
0.34057283,-7.340573
0.28019238,-8.030192
6.0935707,0.6564295
-0.4405651,-6.809435
7.7845893,-1.2845893
13.819091,0.18090916
31.0,0.0
13.812202,0.68779755
-0.21660359,-4.6167297
7.548089,-0.2980888
1.5190356,-0.37617853
-0.42914534,-9.320854
1.0,-5.0
3.0,0.11111111
0.5,-4.75
6.4065146,0.26015186
0.9015297,-1.9015297
15.549834,0.45016575
3.6614494,0.62426484
-0.05413246,-36.94587
6.755946,0.44405326
6.578701,-0.91203403
2.9135528,0.68644714
2.8719244,-2.2052577
-0.085145794,-3.914854
-0.5131674,-19.486832
-0.4470539,-33.552948
3.3826828,0.76017433
4.607681,-0.6076809
0.65711933,-3.2126749
-0.28445053,-3.5155494
0.5,-3.75
0.41730753,-3.1950853
2.5848475,0.29015255
4.464102,-2.4641016
0.91867733,-3.9186776
6.210446,0.45622063
0.17556381,-34.175564
39.50625,-0.5062485
2.0867996,0.079867125
5.2403703,-1.2403703
-0.031498075,-3.968502
0.0,-3.875
-0.533635,-4.216365
-0.8038478,-11.196152
0.2562461,-9.756247
22.269428,-0.2694273
0.31662488,-6.3166246
-0.06478691,-15.435213
4.2343135,0.2656865
5.820148,-0.4868145
6.4748945,0.5251051
3.156466,0.443534
8.0,0.0
2.6754174,-0.96113175
0.52763635,-4.927636
0.084097624,-4.459098
0.16441393,-12.164413
0.104987524,-1.9049876
9.588932,-0.3389325
0.0,-1.625
0.3393898,-8.83939
1.4342585,0.23240812
1.0,-1.25
0.80163884,-5.3016386
3.1543717,-0.59881616
0.27618408,-13.276184
-1.1475205,-5.519146
0.24512564,-5.245126
5.205258,0.1280756
0.60458916,-1.8903035
0.84844923,-5.598449
8.41588,-0.4158802
1.7912879,-2.791288
0.8,-4.0
5.3435707,-0.09357047
8.887482,0.11251783
0.5104122,-23.510412
-0.28625298,-19.213747
0.5,-13.0
0.2080288,-5.493743
-0.10244901,-4.183265
0.054886103,-4.554886
9.105941,-0.43927383
22.374283,0.6257181
-0.041739464,-23.95826
2.9430003,0.80699956
0.04291766,-3.3286319
1.4437411,-2.943741
0.030110767,-4.7443967
3.7135782,0.50864387
6.6869316,-0.18693185
11.214439,0.11889458
1.8112495,-1.3112495
16.452988,0.5470133
-0.45968756,-1.7403123
2.0647123,-0.20756952
0.16069132,-1.3829136
3.2652771,0.06805611
0.9058689,-1.6558689
12.164413,-0.1644141
5.262469,0.23753119
5.8128767,-0.41287652
5.2403703,-1.2403703
0.5989689,-3.7100801
5.3473043,-0.3473045
3.1006536,-0.7256535
-0.4868692,-6.846464
0.118034005,-2.118034
2.5248153,-0.8581486
0.351273,-3.7957175
2.8779733,-0.27797335
-0.41515255,-2.7098475
14.79726,0.20274019
1.1794496,-3.1794496
4.227571,-0.39423737
-0.25896302,-2.5743704
3.2160704,0.35535827
30.066519,-0.06651878
6.1400547,-1.140055
0.68614066,-2.1861405
19.318829,0.18117046
-0.30032688,-3.6996732
1.5,-0.5
-0.04364395,-11.456356
3.4048128,-0.2937018
0.9496193,-5.616286
4.8839135,-0.38391352
5.372281,-0.3722813
0.3609209,-3.6942542
0.84026575,-3.1735992
4.6254497,-0.3397353
-0.10496807,-7.145032
1.8903035,-0.60458916
2.386607,-0.58660686
0.30857372,-8.641907
9.788475,0.54485863
-0.29053783,-17.209461
0.7633546,-3.9300213
5.296065,-0.62939805
14.0,0.0
0.42116463,-2.6711645
4.6435676,-0.14356773
3.7554271,-0.088760376
-0.72822016,-2.4717798
0.51469326,-16.514694
2.172604,-0.17260396
0.2913664,-5.4913664
3.0,0.375
1.5803225,-0.7231797
0.8493293,-7.8493295
0.6806524,-3.3056524
7.39863,0.101370096
5.0778317,-0.50640297
19.539392,0.46060753
6.582576,-2.5825758
-0.537347,-4.9626527
0.0,-25.0
10.424429,0.57557106
0.7475469,-2.0808802
9.898979,0.101020336
-0.4091587,-10.590841
0.29906818,-4.299068
1.0,-2.25
0.16885777,-2.3688579
0.6,-3.0
-0.6501232,-2.9054325
1.9513673,-0.2847006
0.4764059,-3.0319614
6.4058776,-0.4058773
-0.69176793,-3.433232
1.7453561,0.25464404
4.847548,-0.24754791
-0.4742523,-6.3257475
0.2071387,-12.873805
0.18767262,-3.0448155
15.785079,-0.285079
3.0,0.0
-1.7752551,-4.224745
0.5150962,-3.6400962
1.0,-0.875
0.127882,-3.127882
15.968689,0.031311512
3.8976429,-0.3420872
12.493419,-0.16008441
6.372281,0.6277187
1.5225881,-2.1892548
0.0,-3.0
0.34057283,-7.340573
5.8016386,-0.30163884
4.427051,1.072949
1.5642678,-1.2785534
0.29422855,-15.294229
-1.0,-2.0
-0.6411009,-9.358899
1.25,1.0
0.51280355,-9.262804
2.539072,-1.339072
0.4410883,-5.441088
0.48025322,-37.480255
2.3649678,-0.7399678
0.073278666,-6.8232784
3.0,3.0
9.333333,0.0
2.8202646,-0.7091534
1.236068,-3.236068
-2.0,-4.0
1.0,-1.2857143
0.084689714,-7.084689
6.7080994,-0.7080991
0.21110249,-14.2111025
6.794362,-0.29436183
0.8903035,-1.6045892
-0.531373,-8.468627
-1.2087121,-5.791288
0.0,-7.0
-0.05104208,-2.448958
-0.7238283,-5.5261717
-0.8672178,-2.8827822
-0.5194938,-1.9249505
2.5411034,-0.5411035
0.44323668,-9.77657
2.7028203,-0.8456775
7.7327175,0.5172825
6.2467093,-0.080042206
0.33333334,-9.0
6.5,-0.33333334
5.233284,-0.35828376
-0.625,-2.0
-0.12019666,-5.54647
1.9576612,-0.6243278
0.04939022,-4.0493903
0.35889912,-8.358899
-1.131483,-3.5351837
2.3965774,-0.52157724
0.6310437,-7.1310434
1.5248152,-1.8581486
3.0,-0.75
3.1547005,0.8452995
0.5134742,-4.1384745
4.2139893,-0.08898926
1.6794496,-2.6794496
0.5160625,-3.3910625
3.3627703,0.6372296
-0.8619288,-1.8047379
-0.10394935,-7.696051
2.8364758,-1.5864758
1.912871,0.087129034
5.701562,-0.70156217
0.29436174,-6.7943616
2.3708286,-1.3708287
2.7771869,-0.2057581
9.772001,1.2279983
4.274917,-3.2749171
14.218679,0.2813201
4.357417,0.64258254
0.63299316,-2.632993
0.0,-1.2
16.42615,-0.42614937
0.42497241,-2.0916393
37.134644,-0.13464546
-0.025725937,-7.774274
-1.1576707,-7.342329
6.372281,0.6277187
-0.29717964,-3.8456776
-1.0,-3.5
1.3082321,-1.4332321
4.720294,-0.7202942
3.125,0.0
1.0855823,-0.46058232
6.854102,0.1458981
0.3474667,-3.5974667
-0.2638979,-22.736103
0.69192505,-5.4919252
1.5351838,-0.8685171
0.0896904,-6.6896906
20.173496,-0.1734953
-0.6492189,-3.850781
-0.2243805,-5.942286
1.1929002,-1.3040113
2.0,1.75
3.2110722,0.038927794
8.260046,-0.460046
0.33333334,-2.6666667
-0.86377084,-3.936229
16.530247,-0.030247688
1.5811388,-1.5811388
0.7459669,-14.745967
0.34917036,-6.682504
8.274918,0.7250829
4.0,-0.22222222
-0.685301,-3.6480324
0.2932678,-1.51549
-0.4,-1.0
3.6937368,0.7348347
-0.5,-7.0
-0.05322814,-4.6967716
1.082207,-5.0822067
2.681025,1.118975
0.17116463,-2.9211645
0.4189621,-3.818962
0.08418337,-2.639739
-0.7670717,-11.732928
3.7854273,-0.66042733
7.364208,0.13579202
2.4265141,-0.051514268
-0.26003218,-3.3649678
-0.37354788,-1.9121664
9.2521925,-0.2521925
5.283882,-0.28388214
0.60849524,-4.108495
-0.64258254,-4.357417
17.84077,-0.8407707
-0.1327046,-2.1530097
10.815074,0.18492699
5.1748686,0.42513162
1.0,-1.8333334
-0.5505102,-5.4494896
4.911334,0.48866558
0.20946217,-16.709461
6.9542603,-0.2875935
7.8821044,-0.48210487
-0.54623175,-3.2037683
-0.32668,-3.67332
1.6507211,-1.8173877
-0.48096433,-2.3761785
0.72015333,-9.720154
-0.125,-1.0
1.761294,-0.09462738
12.467019,-0.13368607
23.224972,0.7750282
0.32623816,-15.326239
-0.05141735,-19.448582
0.57518387,-2.8251839
1.75,-1.0
1.1789083,-10.178908
-0.24169424,-2.7583058
-0.030529022,-4.094471
-0.6972244,-4.3027754
24.593388,0.40661335
5.519146,1.1475205
-0.31093848,-2.8140616
2.239089,-0.614089
-0.62563145,-3.3743684
1.1152207,-1.8929986
-0.43391562,-8.066084
0.0,-1.625
3.1259325,0.7312104
0.3516426,-4.9766426
2.9518285,-1.1518284
1.5542476,-0.8042476
5.306243,-0.30624294
5.5413814,-0.5413812
-0.22930932,-3.2706907
3.2301388,0.10319471
-0.20494503,-3.795055
7.6968455,0.30315462
-0.30217424,-11.031158
3.5974667,-0.3474667
2.6489997,0.15100041
4.6186147,-0.61861473
3.7280676,-0.7280677
2.0,-1.3333334
4.4314156,-0.05641532
1.8442888,-10.844289
6.476476,0.123523906
-0.17289428,-4.6271057
-0.2016956,-4.1316376
-0.3728943,-4.8271055
0.4913664,-5.2913666
2.6457512,-2.6457512
0.69905585,-0.4768336
1.4489579,-0.9489579
-0.58578646,-3.4142137
0.3387928,-5.4816504
5.806659,-0.20665932
3.7349455,-0.40161228
0.12220001,-5.4555335
0.46286058,-12.96286
34.624542,0.37545586
8.546061,-0.54606056
0.3459034,-17.345903
0.22222222,0.0
-0.08159796,-4.0850687
21.0,0.0
-0.876692,-1.9010857
17.641708,-0.14170933
0.3660254,-1.3660254
7.0,0.0
1.8132746,-1.2132746
0.5,-8.0
0.7653097,-4.96531
6.5724034,-0.40573692
-0.47098446,-2.6540155
0.4598984,-4.3487873
4.2719564,-0.49417898
2.141521,0.2334789
0.149484,-11.149484
0.8541019,-5.854102
-0.08578646,-2.9142137
13.324555,0.6754446
-0.43978024,-29.560219
0.60951996,-24.60952
7.901986,0.34801388
7.5249376,-2.5249376
-0.41054583,-6.089454
0.12696521,-13.1269655
5.362705,0.037294578
16.602325,-0.60232544
1.6107025,0.5321547
3.3953063,-0.2524493
0.3991341,-4.7324677
-0.5645856,-2.4354143
0.83647585,-3.5864758
11.412376,0.08762407
4.6435676,-0.14356773
0.8601471,-1.8601471
-0.13716936,-9.112831
10.099019,-0.09901937
-0.2137004,-3.119633
2.142857,0.0
-0.23151387,-2.8795972
-0.36402163,-2.7470894
7.537291,0.7960418
0.55710685,-5.1285357
0.3909839,-2.5576506
2.7880168,-0.5380168
10.783623,0.21637757
0.45553336,-5.1222
6.5725994,0.7607339
2.1496444,-0.86393017
-0.6139991,-4.8860006
0.7905694,-0.7905694
0.032091904,-6.232092
0.5113344,-3.9113343
16.573215,-0.57321453
3.4639137,0.03608632
9.4721365,0.52786416
-0.37818003,-5.2884865
5.033114,-0.033113956
2.8098006,0.07908821
0.53186905,-5.1032977
-0.44863963,-7.80136
0.12771565,-4.349938
0.76521015,-6.0985436
1.0,0.6666667
8.860043,-0.52670926
4.58764,-0.25430647
18.899494,-0.8994951
1.5805525,-0.9138858
1.092328,-0.20343907
0.33583856,-5.2108383
7.8729835,0.12701671
0.12778664,-39.127785
0.2756195,-5.442286
-1.3915048,-6.108495
6.448307,0.05169328
4.041241,-0.041241486
11.352351,-0.35235023
-0.5086231,-29.491377
0.10767579,-3.4826758
9.5429125,-0.20957947
2.1327822,0.11721778
0.96396106,-2.963961
1.1742207,-1.459935
6.9327297,-0.43272996
0.5,-2.25
1.5,0.6666667
0.42910066,-12.4291
0.4051249,-7.4051247
-0.53757095,-20.46243
0.54903805,-2.049038
2.6329932,-0.6329932
-0.24169429,-2.7583058
24.083046,-0.08304596
8.032125,0.217875
-0.36058998,-16.63941
11.178908,-0.17890804
17.0,0.0
-0.6445424,-5.688791
3.618034,1.381966
26.962912,0.037088394
0.24499798,-12.244998
-1.1614835,-2.2385163
-1.2679492,-4.732051
12.350853,-0.35085297
0.24005106,-3.240051
13.5,0.0
0.24788055,-5.6478806
0.032091904,-6.232092
0.7329283,-10.232928
0.27195677,-4.494179
7.0600595,0.33994064
0.13024013,-12.796906
2.5542476,0.19575238
2.9399016,0.22676499
0.38916802,-5.139168
3.375735,0.33855057
9.567764,-1.5677643
14.204025,-0.70402575
2.4,-1.0
25.0,0.0
-0.5457077,-8.704292
7.589174,0.21082649
-0.8,-4.0
8.437004,0.56299615
0.5694012,-3.9027345
0.5207259,-3.520726
1.8,-2.0
4.6666665,1.0
4.25,-0.5
22.868816,0.13118267
0.0,-6.0
-0.025725937,-7.774274
2.5867996,0.5798671
0.81575555,-2.1014698
5.7931547,-0.043154478
0.6953306,-1.917553
0.37579092,-6.209124
-0.24679661,-6.753203
8.4516535,-0.118320145
-0.6411009,-9.358899
0.62723136,-6.3772316
2.1267831,0.8732168
3.6994152,-0.5744152
2.2403703,-4.2403703
4.581989,-0.581989
0.18465593,-2.4068782
2.2163649,-1.466365
5.4153395,0.18466072
5.5,0.33333334
8.872984,1.1270165
2.747547,-0.08088027
-0.8074176,-6.1925826
1.2201974,0.35123125
6.895032,-0.14503193
9.295832,-0.29583168
2.2535663,-0.25356632
4.760399,-1.2603986
-1.0,-2.0
-0.28869057,-27.71131
-0.47339126,-4.5266085
-0.31015968,-38.689842
0.19258244,-5.1925826
1.5974667,-2.3474667
3.8677592,-0.20109262
1.3270283,-1.1841711
0.23851648,-0.8385164
2.0544045,-0.6258331
4.182104,0.567896
0.57528687,-4.718144
7.682504,0.6508296
9.26135,0.07198366
9.538311,-0.288311
7.0,-1.0
7.752659,-0.08599186
12.350853,-0.35085297
3.2655647,-0.76556444
3.6861405,0.81385934
-0.057191,-1.942809
2.1437967,-1.47713
0.0,-0.6666667
0.046785235,-2.6717854
35.521416,0.4785843
30.508331,0.4916687
11.309475,-0.30947495
6.1299553,0.8700444
0.4552889,-6.9552894
2.6244998,-0.8467222
19.318829,0.18117046
3.808031,-0.5580311
6.942383,0.057617188
2.568154,-1.1681541
2.4285715,1.0
2.932104,-0.682104
3.5615528,-0.5615528
-0.726765,-3.4399016
2.9516003,0.048399925
0.8941469,-17.894146
0.0,-7.0
1.7852411,-0.9102411
0.43927383,-9.105941
0.4552889,-6.9552894
0.39897966,-9.398979
4.108495,-0.60849524
3.8155217,-0.06552184
3.9595418,0.4690297
2.586607,-0.38660687
-0.065062284,-7.6849375
11.695168,-0.02850151
2.7142856,1.0
6.3284273,0.6715729
13.172761,-0.50609463
4.0,-0.6666667
8.628033,0.038633663
4.0677013,0.3072989
3.8391917,0.44652256
3.3588033,-0.48380327
3.2555885,-0.47781074
12.520798,0.4792029
3.0780506,-0.20305061
0.1640606,-3.386283
0.056593895,-5.889927
9.2426405,0.7573595
-0.110177584,-3.8898222
-0.42020407,-2.3797958
2.9135528,0.68644714
0.924446,-2.781589
0.6408722,-3.6408722
3.5689745,-0.12452994
2.5491934,-0.5491934
3.7025623,-0.20256245
9.373398,-0.37339735
0.3551445,-9.8551445
0.42442894,-9.424429
3.1289024,-0.87890244
0.12890244,-3.8789024
5.089454,-0.5894542
1.7843647,0.84063536
3.808031,-0.5580311
3.732051,0.26794922
-0.29887676,-9.201123
1.0,-1.25
0.18245792,-19.182457
17.289198,-0.28919792
0.30535996,-3.638693
4.5476403,-0.74764043
-1.3153415,-13.684658
33.210777,-0.21077538
0.0,-0.25
1.4806249,-1.0806248
2.955756,0.48868868
0.197402,-15.197402
7.260399,1.2396014
-0.45542812,-28.54457
-0.31885433,-15.681146
4.280416,0.43386978
27.183933,-0.1839323
-0.7559831,-1.9106835
-0.16987276,-8.830128
2.8172178,-0.03944005
0.0,-1.4285715
2.8968053,-0.23013857
-0.031373024,-7.968627
16.937254,1.062746
-0.5528995,-3.8756719
3.5615528,-0.56155276
8.887482,0.11251783
-0.06789601,-3.682104
2.3333333,1.0
0.13163774,-3.7983043
1.0,-0.7777778
2.9558434,0.16915643
2.540833,0.459167
0.9049875,-1.1049875
3.6903088,0.30969143
5.4367867,-0.03678646
5.2033496,0.08236449
0.2285916,-6.5619254
10.315073,-0.315073
4.3021216,-0.4132328
2.8836217,0.54494965
4.9467716,0.30322814
-0.36254144,-4.137459
0.2623028,-6.8623033
5.1124654,0.55420095
0.0,-12.333333
0.07987404,-5.3655887
10.178908,-1.1789083
3.808031,-0.5580311
2.8989797,-6.8989797
0.08166599,-4.081666
-0.46481624,-2.868517
0.538762,-1.6498731
1.4104263,0.3038595
1.6081824,-0.23318249
-0.73623735,-2.2637627
28.491377,-0.49137688
0.0,-8.0
-0.5657415,-1.7675918
-0.41054597,-6.089454
4.757965,0.042034723
1.3027756,-2.3027756
0.31662464,-6.316625
1.4641016,-5.464102
10.873671,-0.8736701
0.53066236,-1.1306623
6.4602776,0.20638943
9.34768,-0.3476801
4.1666665,0.0
5.0,1.5
0.61803395,-1.618034
5.7416573,-1.7416575
0.50609124,-5.3632345
-1.6666666,-2.0
12.855655,-0.8556547
0.18641472,-32.186417
-0.14921892,-3.350781
-0.7337189,-12.266281
1.4768336,0.30094418
3.508903,0.3799858
0.278439,-4.38955
-0.7293093,-3.7706907
5.372281,-0.3722813
1.7433796,0.7010649
-0.097031355,-5.1529684
